caller_phone,callee_phone,timestamp,duration_sec,lat,lon,cell_tower_id
9811307702,9182261914,2024-02-19T10:37:00.000Z,667,26.004233,83.073426,CG-047115
9835976037,9154371362,2024-12-19T15:55:00.000Z,3555,17.252009,84.810322,PB-032415
9863062369,9110933239,2024-11-02T15:34:00.000Z,1816,25.467106,90.777304,DL-010412
9879572392,9141063227,2024-11-20T04:24:00.000Z,911,14.987892,77.62781,JK-045063
9856133552,9145893439,2024-02-20T12:42:00.000Z,3596,26.728264,87.448793,HR-028928
9841419168,9139080216,2024-10-17T14:50:00.000Z,3137,17.989018,93.988384,DL-038568
9812219289,9136284291,2024-06-21T10:37:00.000Z,744,16.121331,76.80154,AP-019395
9813739774,9119273549,2024-03-23T14:06:00.000Z,440,23.418744,72.723761,AS-047009
9825189503,9135575684,2024-09-07T21:00:00.000Z,1127,36.662076,70.045441,TR-034928
9844796416,9146942512,2024-10-26T12:44:00.000Z,1526,23.077641,76.781535,CG-018184
9811751715,9168016856,2024-07-25T18:40:00.000Z,2913,23.571562,79.666767,HR-024262
9820426487,9169118963,2024-08-09T17:01:00.000Z,1811,14.783048,73.991514,PB-009658
9848966018,9156099629,2024-04-03T21:53:00.000Z,2837,17.18945,80.158886,MN-044875
9886352887,9120426745,2024-01-31T21:58:00.000Z,1259,31.469193,74.80885,MH-044680
9846649430,9165850727,2024-06-16T03:52:00.000Z,580,32.787861,74.673694,BR-005098
9813224375,9158373345,2024-10-26T18:55:00.000Z,139,14.095364,81.674117,BR-013019
9893307042,9173998173,2024-01-19T20:35:00.000Z,3504,16.227302,78.903831,TN-043774
9821881004,9152728680,2024-06-24T16:28:00.000Z,2232,9.190461,71.027042,MH-039812
9839540751,9199142898,2024-05-23T13:07:00.000Z,2872,14.376158,78.351093,ML-012596
9831063103,9137037119,2024-09-10T19:54:00.000Z,3576,22.565367,93.945116,AR-005907
9870856644,9142500540,2024-11-23T15:58:00.000Z,1255,27.256172,68.09694,PB-045522
9810401689,9180159209,2024-08-23T10:04:00.000Z,614,21.12075,71.036473,HR-001516
9882568835,9129802984,2024-01-20T01:19:00.000Z,2114,20.158956,76.249051,TN-012068
9873623591,9152873887,2024-11-16T18:19:00.000Z,1402,18.444235,72.35372,OR-047647
9839567543,9194093274,2024-03-22T08:42:00.000Z,2581,24.339134,76.04888,NL-015793
9867964973,9142589651,2024-11-11T22:44:00.000Z,2661,21.136808,89.490801,OR-030205
9895061013,9122989684,2024-07-24T14:58:00.000Z,2478,8.373245,96.351315,TS-039015
9868799560,9184829165,2024-04-20T12:38:00.000Z,2809,20.669041,96.083918,UK-006764
9894219501,9131372109,2024-02-02T19:26:00.000Z,880,14.366615,82.889164,MP-018005
9836368832,9165766778,2024-08-07T19:22:00.000Z,1701,13.010737,96.592468,BR-044778
9860759818,9146939158,2024-06-04T01:47:00.000Z,838,26.116343,72.147919,ML-041168
9850373407,9198925339,2024-05-17T10:34:00.000Z,2767,28.327321,87.840688,TR-003206
9886245857,9171249030,2024-09-26T01:08:00.000Z,1899,24.172003,84.93596,ML-019314
9829249599,9139531110,2024-03-17T00:03:00.000Z,2583,20.651033,93.1592,DL-025745
9822200957,9177813919,2024-08-15T18:28:00.000Z,892,20.794578,95.680015,TR-027736
9879260918,9151635106,2024-02-16T02:31:00.000Z,1524,12.395492,84.938239,HR-043896
9814270415,9117567197,2024-12-21T09:43:00.000Z,918,17.821421,97.287297,HR-022118
9810705099,9156169099,2024-07-04T16:16:00.000Z,419,22.776688,96.763103,AP-037125
9898116693,9114454122,2024-01-17T18:51:00.000Z,1046,12.467796,73.514329,PB-024141
9847336514,9138476543,2024-08-18T18:19:00.000Z,3083,34.341773,85.078294,MP-049193
9899513557,9194406928,2024-09-05T14:34:00.000Z,2695,34.987637,74.335124,WB-040020
9840716288,9176653346,2024-02-28T03:14:00.000Z,2396,10.489712,78.117861,TS-029574
9838127173,9186152668,2024-12-12T02:51:00.000Z,423,18.750733,76.502495,MH-045348
9846601698,9195567836,2024-07-08T23:13:00.000Z,3057,29.36138,81.3953,TR-007627
9828325762,9145090068,2024-07-09T17:28:00.000Z,499,35.727567,90.065577,MZ-008749
9880159303,9139546943,2024-11-27T02:57:00.000Z,1679,27.180404,87.440686,TS-042288
9816384994,9128902739,2024-05-13T22:53:00.000Z,2117,11.195898,78.491261,MN-013839
9814146036,9179503358,2024-09-08T11:25:00.000Z,3154,19.403276,94.82594,WB-034841
9884689621,9195324293,2024-05-01T22:04:00.000Z,1661,24.019919,76.552497,AS-031216
9868560279,9135786697,2024-03-22T03:37:00.000Z,1033,20.594371,93.673785,MZ-018023
9820593756,9119013651,2024-02-18T15:40:00.000Z,2210,31.180551,76.393025,GJ-032518
9817218259,9143641798,2024-04-24T21:51:00.000Z,1948,21.433306,96.711238,NL-048009
9823958269,9110721941,2024-10-18T07:29:00.000Z,966,14.907282,97.046787,PB-005571
9848175977,9144238538,2024-01-09T13:13:00.000Z,2295,24.003502,96.313952,JH-015051
9813335528,9154557985,2024-09-22T10:24:00.000Z,3079,11.639931,77.284644,HR-022024
9887286596,9183871141,2024-12-26T06:21:00.000Z,1404,33.015853,96.799145,TN-028950
9834642357,9131064384,2024-11-20T00:58:00.000Z,950,17.683187,94.074007,CG-046228
9848533281,9157228637,2024-09-09T13:02:00.000Z,530,24.040657,82.815587,SK-006426
9858574680,9133003374,2024-08-07T03:23:00.000Z,2895,14.201575,88.484997,TN-001369
9822606599,9185521553,2024-07-18T19:01:00.000Z,26,32.962445,69.604021,DL-000133
9844920058,9126573630,2024-04-19T21:09:00.000Z,1290,31.668045,78.996766,MH-029672
9890139174,9193738056,2024-09-11T22:16:00.000Z,479,10.301226,93.534728,MH-015820
9883398011,9123868089,2024-08-20T03:19:00.000Z,3136,24.629979,76.305009,AR-022651
9863403329,9160172333,2024-04-17T18:06:00.000Z,2766,33.59929,81.835772,HR-010964
9870359776,9187283596,2024-10-11T00:15:00.000Z,2119,23.260382,96.508016,HR-040862
9892791480,9177853579,2024-12-22T00:29:00.000Z,174,15.500913,83.902663,TN-006573
9849533543,9127621677,2024-11-15T12:04:00.000Z,3214,10.529173,95.135797,KL-021138
9863252476,9180085501,2024-01-28T07:25:00.000Z,3307,10.839394,93.908112,TS-010336
9898832097,9128306376,2024-01-16T12:37:00.000Z,2437,11.584174,79.304935,TS-016164
9854482252,9192170715,2024-06-13T05:05:00.000Z,1336,8.187141,76.634304,MH-049540
9831758731,9115291320,2024-01-28T02:32:00.000Z,3166,9.970156,84.768027,JH-005361
9835226646,9157305947,2024-12-26T14:32:00.000Z,797,23.975888,77.541542,MZ-049006
9871177504,9181960401,2024-04-08T16:07:00.000Z,2001,13.997815,83.6536,CG-044207
9849901423,9131884182,2024-09-18T07:33:00.000Z,2542,22.406627,90.61002,DL-008114
9897127502,9164924830,2024-09-25T16:36:00.000Z,3066,25.057659,90.745639,AS-018747
9849399898,9177926856,2024-09-11T14:04:00.000Z,2432,12.498467,89.997025,KA-011502
9811750293,9132216286,2024-05-06T20:05:00.000Z,2498,20.086496,96.726716,HP-045899
9891591582,9169769494,2024-12-28T00:37:00.000Z,2565,23.961449,83.861767,TS-017540
9878833163,9162187591,2024-05-15T01:07:00.000Z,53,9.013352,72.70997,NL-041918
9835566443,9123669885,2024-03-15T01:45:00.000Z,2827,18.463992,89.282958,RJ-025753
9894470329,9155044127,2024-09-14T13:43:00.000Z,461,33.015993,68.24444,HP-015703
9877469254,9131376839,2024-01-04T23:59:00.000Z,3045,29.678978,78.700916,GA-014675
9852694780,9113798965,2024-02-02T03:05:00.000Z,2039,33.055725,81.240236,DL-032499
9888253356,9188902903,2024-02-02T09:43:00.000Z,3211,18.545923,84.26587,NL-001572
9818374851,9121392824,2024-05-08T00:36:00.000Z,1167,13.765692,78.060185,SK-015731
9832526645,9110767417,2024-06-01T04:31:00.000Z,2103,25.325034,95.38792,AR-035442
9895853709,9172832912,2024-04-22T16:53:00.000Z,1768,18.871122,92.260518,GJ-028643
9827642278,9143573521,2024-05-08T19:33:00.000Z,2163,21.566363,71.825747,DL-044048
9873079916,9113142619,2024-01-25T01:53:00.000Z,2844,9.061807,80.939974,HR-024427
9836366246,9140865459,2024-01-14T10:21:00.000Z,1239,13.598128,83.673647,RJ-005993
9822409282,9199568998,2024-05-19T10:21:00.000Z,2691,22.250383,84.164875,JH-046818
9832469480,9171517735,2024-01-03T10:53:00.000Z,1442,25.779001,82.385048,AR-015886
9874955345,9167207830,2024-02-13T18:18:00.000Z,1353,13.792374,87.750942,AP-003187
9812484543,9128741303,2024-12-16T15:23:00.000Z,1401,22.740132,79.829619,GJ-049760
9881703559,9138268416,2024-11-18T07:15:00.000Z,3014,17.28432,85.175253,JK-043126
9822752952,9131865612,2024-04-20T07:28:00.000Z,3166,31.289913,72.824318,UP-030050
9866839292,9113396730,2024-09-07T11:27:00.000Z,814,17.89808,90.006281,UK-010719
9815287766,9110515651,2024-10-15T02:07:00.000Z,3283,31.27653,73.513094,UP-019343
9895319735,9191793625,2024-08-19T07:42:00.000Z,3442,26.217481,91.967803,MZ-017538
9818695352,9128809038,2024-03-01T09:13:00.000Z,420,30.928727,81.275732,HR-017471
9818417406,9177968233,2024-03-04T08:19:00.000Z,1529,15.260966,87.131852,UP-041647
9831484578,9188656682,2024-11-15T20:16:00.000Z,3410,19.603195,84.902352,UP-000482
9811871636,9117982158,2024-11-16T19:45:00.000Z,229,20.079762,74.48651,TR-043691
9842293767,9121141537,2024-07-18T12:50:00.000Z,3272,25.034202,79.632676,MN-000583
9812565906,9153446534,2024-02-19T06:45:00.000Z,2508,20.349525,75.653966,ML-013947
9899881524,9162514017,2024-08-22T17:44:00.000Z,1343,9.046114,93.050231,UK-004717
9820180342,9175325594,2024-08-28T05:59:00.000Z,268,33.729618,86.484653,JK-038680
9868581588,9171267681,2024-03-28T02:54:00.000Z,1242,35.882533,85.589219,KL-033742
9829911816,9153700897,2024-10-01T05:45:00.000Z,2404,31.637291,88.72677,AP-002254
9828149268,9159470284,2024-07-01T03:50:00.000Z,3098,21.329083,87.342084,AP-023975
9884637077,9168187349,2024-02-08T23:21:00.000Z,84,30.920135,83.685099,RJ-048818
9819604903,9125307149,2024-05-24T19:38:00.000Z,989,12.332663,78.007484,HP-011369
9844563308,9147452255,2024-05-02T14:24:00.000Z,897,10.817811,80.365854,KL-028187
9880908349,9193728842,2024-04-18T12:53:00.000Z,482,16.33813,72.781974,TS-022352
9845533564,9185015603,2024-11-05T09:51:00.000Z,796,23.192696,89.408541,KA-049334
9821109247,9166738261,2024-06-10T00:33:00.000Z,397,28.312034,95.855267,RJ-044832
9868840128,9142241119,2024-10-04T20:27:00.000Z,3494,26.3016,77.802493,AR-048339
9859679667,9150260193,2024-01-16T19:02:00.000Z,982,17.969717,68.22671,AR-001018
9830917366,9153976675,2024-03-06T03:05:00.000Z,3253,15.660459,84.100766,MN-034654
9820313226,9190879473,2024-03-15T02:47:00.000Z,1231,17.873277,92.119868,TR-035187
9812063223,9152175663,2024-12-28T00:19:00.000Z,2224,23.818767,75.069785,PB-013853
9863838958,9183945316,2024-10-26T09:08:00.000Z,1422,18.963562,84.928357,OR-006329
9867734580,9152920043,2024-02-26T22:34:00.000Z,904,13.04492,79.500854,AR-047456
9897397000,9145280784,2024-03-05T05:40:00.000Z,281,22.005775,92.013122,GJ-038692
9864740447,9175904781,2024-05-27T09:34:00.000Z,2066,28.111654,89.417999,TS-014276
9830106720,9142297521,2024-05-22T11:46:00.000Z,984,25.613155,76.739328,TN-046761
9863998461,9139614067,2024-05-12T11:44:00.000Z,2936,31.133544,71.736481,JH-023738
9869959541,9148604366,2024-10-27T18:00:00.000Z,1488,15.177194,84.342244,DL-012774
9842390142,9195549313,2024-04-05T02:55:00.000Z,1981,34.24436,97.198683,UK-043108
9843884894,9136069558,2024-10-08T13:58:00.000Z,480,30.837364,70.472577,AP-025095
9810474191,9136749947,2024-12-25T11:42:00.000Z,3552,15.149475,89.7852,KA-019819
9837183193,9147001730,2024-06-04T00:18:00.000Z,2661,11.84825,81.157154,WB-044025
9849839812,9163849412,2024-05-04T15:44:00.000Z,606,20.319631,84.708073,JH-008142
9828951915,9113730889,2024-10-05T16:55:00.000Z,1412,19.546745,85.441612,SK-046961
9814662484,9143716146,2024-05-05T08:10:00.000Z,878,13.933097,76.352443,AR-019078
9827744333,9149238445,2024-05-18T07:23:00.000Z,2840,35.068044,73.504548,UP-035662
9873506697,9155956019,2024-04-17T21:18:00.000Z,2069,20.217218,96.624914,AR-037357
9875284902,9135399267,2024-01-18T15:10:00.000Z,2510,25.708014,79.941856,DL-049381
9869081525,9198258813,2024-08-09T07:17:00.000Z,2078,34.054441,82.849965,MZ-004997
9870990164,9139216690,2024-08-01T17:44:00.000Z,733,34.069546,95.45586,MP-013251
9842032692,9168774224,2024-08-21T07:17:00.000Z,281,31.975136,89.700029,CG-028572
9889551238,9149723483,2024-07-24T07:56:00.000Z,1313,20.793664,72.86541,MN-001310
9872485743,9199706826,2024-06-17T22:23:00.000Z,2874,26.389685,88.562052,TR-021725
9819118177,9135172587,2024-03-26T19:59:00.000Z,3586,14.538254,70.990639,JH-026857
9846065513,9192612198,2024-04-28T08:48:00.000Z,1770,36.147172,96.513856,MP-003465
9818371982,9121637226,2024-03-18T08:37:00.000Z,380,30.0469,77.625156,SK-032824
9880353597,9138234007,2024-10-04T22:51:00.000Z,582,30.433897,87.200419,WB-005682
9890363003,9177523756,2024-01-04T02:08:00.000Z,1152,32.115988,78.883114,MH-009070
9833119015,9189106342,2024-12-28T14:21:00.000Z,1116,15.52447,74.867052,TN-031137
9865154699,9155891408,2024-05-12T04:50:00.000Z,1240,10.202081,81.618912,MZ-023051
9894161039,9111668737,2024-08-11T01:08:00.000Z,2580,36.008042,92.964512,TS-029100
9847483437,9176148491,2024-09-20T05:06:00.000Z,2285,22.213928,79.605414,TN-011229
9865572857,9198749268,2024-11-03T14:40:00.000Z,599,15.602701,68.212665,CG-018589
9832988500,9131721699,2024-04-12T18:18:00.000Z,3339,19.988741,89.143402,UK-025463
9870614045,9138744799,2024-01-12T08:22:00.000Z,3141,27.279172,95.988711,MN-016879
9826808574,9175875587,2024-10-28T11:24:00.000Z,8,24.04667,90.089472,MP-015337
9849108467,9182380686,2024-02-08T17:39:00.000Z,1661,36.964834,85.986663,NL-013005
9880704943,9119758751,2024-09-27T09:34:00.000Z,2070,19.418264,72.129215,JK-007122
9838236020,9162406071,2024-09-18T13:12:00.000Z,784,32.077819,81.205169,ML-028385
9888486045,9121360404,2024-08-28T18:17:00.000Z,1317,31.963728,92.492514,TN-019281
9867169191,9129854300,2024-08-17T22:49:00.000Z,1333,18.461074,91.52766,SK-028997
9895741967,9175014180,2024-07-08T07:05:00.000Z,27,35.416643,94.583253,UP-018544
9877746770,9130424170,2024-11-03T09:52:00.000Z,2011,13.171208,73.708345,HP-033254
9874397903,9110332026,2024-02-13T01:41:00.000Z,3407,28.139228,74.795739,SK-029423
9849639691,9189200858,2024-08-20T12:39:00.000Z,1379,33.939815,68.46153,ML-037004
9834341336,9168441647,2024-03-28T10:47:00.000Z,2479,31.611007,75.280677,TS-007702
9824047022,9127787189,2024-05-01T00:06:00.000Z,1701,35.725846,78.462646,BR-046406
9839447020,9178884057,2024-03-04T16:42:00.000Z,2844,26.458059,86.521052,MN-023298
9830632051,9197759257,2024-11-15T11:40:00.000Z,992,8.62227,71.098437,CG-033269
9831660749,9160681079,2024-07-25T18:00:00.000Z,1142,28.126565,91.390412,MN-006386
9823499330,9183283999,2024-01-19T11:29:00.000Z,1003,27.509906,74.618507,UK-004459
9892458372,9180174272,2024-07-18T03:14:00.000Z,3121,18.730236,69.568069,UK-044507
9896303505,9192817827,2024-05-14T14:49:00.000Z,1473,14.224841,78.313779,UK-009941
9831240055,9147683367,2024-10-23T01:09:00.000Z,2377,21.768873,91.214016,UP-017212
9890838846,9119666441,2024-12-11T00:26:00.000Z,132,36.43924,95.861139,KL-025171
9819033259,9164461749,2024-02-12T07:25:00.000Z,2631,26.664068,96.751222,MZ-019973
9810628972,9154807107,2024-07-14T07:21:00.000Z,3483,36.306259,85.341073,OR-045887
9826023867,9188938389,2024-05-06T19:58:00.000Z,3007,9.921449,91.61191,KL-013635
9869107974,9120911854,2024-10-11T20:22:00.000Z,1107,25.353625,87.233673,TR-015636
9866270601,9171069246,2024-04-26T19:22:00.000Z,340,19.45635,69.374413,KA-000317
9836580727,9187298534,2024-01-23T15:11:00.000Z,2407,25.253139,77.319891,GA-019957
9887368501,9120482498,2024-07-03T13:40:00.000Z,1679,33.583097,87.772659,PB-049680
9892963786,9150778271,2024-01-09T07:18:00.000Z,482,26.638988,90.806103,TR-027575
9853708958,9143310522,2024-02-07T21:25:00.000Z,744,18.129547,76.819425,HR-014249
9826198629,9132788306,2024-10-08T18:53:00.000Z,1160,11.087582,97.195687,JH-011820
9880578977,9164572787,2024-01-17T06:43:00.000Z,3278,14.569424,73.604305,KA-016459
9878655662,9174343760,2024-09-23T01:32:00.000Z,1486,26.251289,94.644134,ML-020833
9840573972,9175011022,2024-11-03T23:09:00.000Z,840,32.634663,74.607313,HR-003013
9880525915,9119652270,2024-11-08T00:01:00.000Z,1873,16.205473,69.83239,WB-005938
9891634992,9196839231,2024-02-24T06:25:00.000Z,1402,35.196023,92.783955,GA-048127
9855805368,9168899312,2024-05-02T08:12:00.000Z,2559,8.58989,86.649862,TR-031316
9866110524,9127634934,2024-06-11T09:23:00.000Z,3376,8.705253,72.595498,MH-021536
9829163217,9182500641,2024-11-24T06:13:00.000Z,3370,14.596401,76.743811,GA-026977
9862428298,9136067781,2024-01-21T18:22:00.000Z,3150,9.455531,68.10358,GA-002157
9835108025,9177257956,2024-12-07T20:07:00.000Z,35,16.757517,93.498713,JH-031278
9869699799,9150924420,2024-05-14T09:21:00.000Z,2807,33.995364,84.980741,GJ-011228
9819320268,9126723337,2024-02-27T23:22:00.000Z,2812,29.940411,87.098243,NL-016903
9839257437,9190493456,2024-07-05T03:07:00.000Z,1216,33.943757,80.209248,KL-035999
9870430538,9170381500,2024-11-02T11:32:00.000Z,1914,36.933539,96.1209,BR-034277
9824292301,9153464563,2024-09-06T08:00:00.000Z,2975,23.597629,95.946065,AP-038668
9833898876,9152681455,2024-03-09T09:50:00.000Z,769,21.049888,76.438587,KL-018631
9816362973,9150123596,2024-10-09T17:23:00.000Z,2831,30.73245,84.96449,AP-037718
9878834692,9176438518,2024-01-03T17:34:00.000Z,1821,35.755819,88.173168,UP-018380
9890776490,9142725577,2024-06-17T06:46:00.000Z,1916,32.76705,90.018378,TR-018359
9877628095,9118691457,2024-06-10T05:28:00.000Z,345,11.186115,70.19776,TR-040080
9862731741,9115426123,2024-04-24T20:16:00.000Z,1018,8.204975,94.608055,GJ-001854
9839455691,9149100558,2024-06-05T11:07:00.000Z,2839,19.222633,73.510834,HR-019853
9826781704,9126503389,2024-03-20T06:50:00.000Z,1056,24.913351,68.955508,GJ-004070
9829883162,9128799421,2024-04-28T17:34:00.000Z,2102,33.386697,97.471503,RJ-022865
9864137189,9131847835,2024-07-20T13:54:00.000Z,479,22.447806,77.874919,CG-036535
9842467104,9127147789,2024-12-10T20:35:00.000Z,2327,23.764448,83.028688,JH-015746
9833020365,9114534726,2024-08-06T07:24:00.000Z,2396,25.079993,94.564132,AP-043414
9865223315,9144445079,2024-05-20T21:25:00.000Z,1417,8.38971,80.709355,TN-006970
9880308370,9147141414,2024-02-12T01:22:00.000Z,2442,22.488042,74.900987,GJ-000757
9847269565,9113115700,2024-06-02T10:12:00.000Z,3032,13.348022,83.6924,UK-007272
9864892556,9115270655,2024-08-19T14:49:00.000Z,3491,31.597747,70.519357,OR-014969
9831914872,9134303187,2024-01-11T17:59:00.000Z,552,26.606532,80.942422,AR-035789
9883342361,9146486132,2024-02-07T16:29:00.000Z,495,26.984087,80.812664,MN-036879
9870851573,9181169142,2024-12-05T11:36:00.000Z,2663,21.600539,86.63791,AP-043367
9831453795,9163485098,2024-06-23T01:43:00.000Z,759,21.390217,95.829368,ML-006841
9828277976,9151467545,2024-06-26T22:34:00.000Z,2201,35.270717,84.400399,DL-019799
9834496015,9145895856,2024-03-13T22:41:00.000Z,3305,34.804831,74.192382,MZ-037712
9825413700,9110509382,2024-11-19T17:05:00.000Z,2760,9.479886,93.978213,WB-039817
9824910065,9121184071,2024-05-03T16:44:00.000Z,3127,10.835979,84.4057,OR-021708
9844423775,9130197583,2024-06-17T14:17:00.000Z,412,21.663329,91.589009,WB-029903
9838010661,9159452384,2024-09-05T12:15:00.000Z,2160,29.997138,71.699065,TS-022486
9882029134,9175220701,2024-10-24T17:31:00.000Z,1144,9.481414,74.471413,WB-041848
9884741859,9149340243,2024-01-04T06:47:00.000Z,2888,14.156466,81.452205,TN-025906
9845853128,9126675784,2024-02-21T22:55:00.000Z,1184,11.509894,69.555936,TR-008575
9813591466,9170444412,2024-03-13T03:58:00.000Z,2013,21.503387,87.087242,TN-045784
9893621633,9189743532,2024-02-29T22:14:00.000Z,274,27.961562,73.10885,HR-047326
9843360874,9164819344,2024-02-02T16:33:00.000Z,434,27.229481,70.340219,JK-005079
9892873395,9120623724,2024-11-04T02:21:00.000Z,3031,13.202696,95.292556,MZ-029615
9873740591,9135838163,2024-03-18T16:19:00.000Z,1725,27.654636,96.830901,NL-022784
9860850715,9189185773,2024-06-08T11:14:00.000Z,2136,9.263563,79.926691,WB-002392
9827224191,9146485996,2024-12-28T18:01:00.000Z,3562,22.196234,86.137053,HR-023860
9825653191,9170597978,2024-05-03T17:57:00.000Z,804,24.873378,82.379651,MH-017152
9882296718,9163875708,2024-10-03T15:34:00.000Z,424,12.685491,69.980057,AP-002748
9877749527,9194909749,2024-01-02T17:24:00.000Z,2336,32.15607,76.731695,HR-008052
9865746901,9172086476,2024-11-22T01:53:00.000Z,1730,35.120969,96.147288,SK-017561
9845365545,9140960592,2024-04-21T20:41:00.000Z,263,8.225809,96.348489,ML-017466
9828296931,9173989383,2024-05-04T05:47:00.000Z,3112,30.937622,88.039654,MZ-012034
9889892870,9132083343,2024-08-08T01:21:00.000Z,2764,27.418257,95.203181,TS-016776
9836427003,9127384514,2024-05-09T12:07:00.000Z,1863,20.731292,68.8361,OR-047819
9811723218,9151836554,2024-01-25T11:17:00.000Z,2389,25.810766,86.941997,AS-034848
9883015447,9121877812,2024-09-25T07:13:00.000Z,2012,25.181395,83.258408,GJ-031589
9891619796,9133099044,2024-04-02T17:24:00.000Z,2529,32.220763,89.684694,OR-048353
9888929498,9162295850,2024-04-25T02:26:00.000Z,3473,18.306223,71.871093,RJ-026902
9874226340,9130174171,2024-05-17T06:31:00.000Z,1372,35.515899,80.171694,TN-000217
9874790310,9135422427,2024-08-01T10:19:00.000Z,1022,19.187502,95.173522,MZ-037080
9890064376,9194042724,2024-03-10T08:34:00.000Z,2709,11.652141,85.762902,JK-049808
9882261313,9125106137,2024-09-08T12:41:00.000Z,1005,34.052574,68.204996,JH-038195
9856090444,9137925948,2024-08-08T09:59:00.000Z,3396,32.209239,85.359308,BR-015541
9859513742,9190684303,2024-11-09T11:48:00.000Z,929,28.371202,72.149654,KL-026797
9855621031,9198268000,2024-08-23T01:36:00.000Z,1389,36.307876,71.38108,KA-025753
9832670640,9174510607,2024-05-07T15:49:00.000Z,2616,8.399426,86.251912,KA-047805
9868404439,9118080404,2024-12-16T18:03:00.000Z,411,24.247203,87.385825,TR-038775
9821989647,9127482593,2024-09-06T02:34:00.000Z,3368,26.768556,68.169779,TN-037732
9861240367,9113590451,2024-08-22T02:53:00.000Z,2512,24.549089,79.207472,DL-000871
9889514825,9174031671,2024-02-03T20:26:00.000Z,1342,27.337246,68.03888,KA-024431
9863059673,9155362499,2024-07-10T01:39:00.000Z,3509,25.217257,89.298377,MN-043835
9897125120,9114193602,2024-06-21T23:21:00.000Z,1592,32.607788,78.954679,AR-009674
9867959387,9134268517,2024-10-22T10:26:00.000Z,3339,30.7046,79.847092,UK-009535
9892124352,9159881130,2024-07-28T11:17:00.000Z,1083,21.948953,77.378721,ML-002689
9822068940,9172886113,2024-01-05T04:26:00.000Z,2242,33.897818,72.317869,AR-045973
9815585389,9134175518,2024-02-25T16:44:00.000Z,3529,17.340253,92.285822,AS-043862
9869665362,9139677066,2024-09-28T09:55:00.000Z,1089,33.858495,86.484947,AR-041042
9865722041,9132329974,2024-12-16T09:38:00.000Z,1828,9.096595,82.206062,WB-001005
9880262417,9179905941,2024-01-11T17:32:00.000Z,244,11.656726,68.971426,TN-006569
9833601481,9140702701,2024-12-22T06:31:00.000Z,1048,23.696318,76.059646,RJ-034049
9829831466,9155687848,2024-02-20T08:08:00.000Z,233,24.02442,96.619293,UK-049859
9814908446,9185343220,2024-06-01T02:22:00.000Z,1552,20.413039,89.078528,BR-015808
9834639915,9140300242,2024-07-06T07:06:00.000Z,2839,36.257116,78.237022,SK-009495
9855551583,9183181555,2024-08-06T01:59:00.000Z,3073,9.360069,71.090101,TN-040265
9888219320,9147691253,2024-07-24T10:11:00.000Z,948,31.261207,85.510646,UP-023972
9863011508,9113620187,2024-01-16T14:14:00.000Z,2183,31.428542,72.259274,KA-012328
9834255767,9114469605,2024-08-01T06:01:00.000Z,1689,27.594024,78.958989,NL-032713
9872732535,9186346021,2024-07-23T20:14:00.000Z,3582,34.37815,69.772204,MH-025099
9876918263,9158127763,2024-06-08T02:10:00.000Z,939,16.219212,91.704527,HR-028981
9881233840,9153345958,2024-11-01T21:00:00.000Z,145,36.724974,72.086944,AP-007050
9830104393,9110632809,2024-01-14T19:37:00.000Z,1040,29.888257,83.300659,HP-013065
9863016826,9135748719,2024-04-09T00:49:00.000Z,2289,22.971045,92.295709,JK-015147
9832127696,9186645460,2024-05-22T16:58:00.000Z,1688,23.974255,92.196656,MP-007232
9823038414,9152938394,2024-01-11T19:51:00.000Z,182,23.517716,83.334914,JH-016930
9827800758,9174996113,2024-07-28T14:09:00.000Z,2948,26.830342,84.03865,GA-010969
9899363001,9129891723,2024-11-03T07:45:00.000Z,467,16.474636,93.100327,AS-040772
9821120056,9195232472,2024-06-23T11:14:00.000Z,3155,34.397227,76.439364,SK-007146
9835764201,9176047700,2024-12-16T05:20:00.000Z,1606,13.883875,82.609376,SK-033467
9849828778,9162059502,2024-02-02T20:31:00.000Z,2241,22.776216,90.170282,ML-002472
9885528958,9189609178,2024-12-10T04:13:00.000Z,3138,22.118516,85.749682,AP-023423
9899415984,9197055486,2024-09-11T23:24:00.000Z,1437,33.104938,79.039768,PB-024550
9868817171,9132009766,2024-01-01T19:52:00.000Z,1345,34.664545,92.824288,MZ-024673
9861917226,9110672740,2024-12-05T01:10:00.000Z,1159,29.809238,92.368586,BR-023076
9835829659,9157437363,2024-12-18T10:03:00.000Z,2306,15.187621,69.082364,TN-048113
9845338656,9196240394,2024-04-28T11:46:00.000Z,2584,24.706542,93.604446,DL-026528
9888789722,9193235174,2024-09-23T01:59:00.000Z,1803,8.993427,74.529939,TS-049090
9824293336,9124151559,2024-09-21T18:27:00.000Z,2919,30.739413,78.434392,CG-024059
9823510573,9115069593,2024-10-19T06:14:00.000Z,3089,28.706652,77.562805,MN-019650
9877866877,9110460467,2024-01-09T13:35:00.000Z,1561,35.383303,81.2588,MH-030848
9810713924,9128220177,2024-08-13T10:57:00.000Z,3593,28.319006,77.766265,MP-028367
9834787823,9168109730,2024-02-27T00:12:00.000Z,2243,35.055909,76.973561,UP-014761
9833794285,9142859284,2024-09-05T08:59:00.000Z,2139,34.647215,95.549169,MZ-047278
9863405383,9112104433,2024-12-19T23:14:00.000Z,1220,11.543202,90.505998,DL-019827
9835717408,9189527860,2024-11-26T12:19:00.000Z,3064,31.079823,84.580252,UK-025125
