from_phone,to_phone,amount,timestamp,type,suspicious_score
9842422170,9155066274,318713,2024-11-21T12:32:00.000Z,CARD,0.91
9846784859,9183601953,188268,2024-10-13T06:16:00.000Z,IMPS,0.35
9873868241,9187401795,553954,2024-06-17T03:34:00.000Z,WALLET,0.05
9817702239,9141135868,298005,2024-12-13T20:26:00.000Z,UPI,0.95
9877296648,9128038676,183581,2024-03-04T23:39:00.000Z,NEFT,0.37
9876900845,9139837512,867667,2024-12-09T08:11:00.000Z,WALLET,0.62
9865353774,9157956615,821658,2024-03-19T03:57:00.000Z,RTGS,0.29
9859757554,9116994823,633435,2024-01-04T13:36:00.000Z,RTGS,0.41
9847496688,9126672613,645081,2024-05-17T07:53:00.000Z,CARD,0.79
9844752141,9198693091,352645,2024-03-26T05:43:00.000Z,WALLET,0.12
9857178257,9147809254,331632,2024-10-25T11:50:00.000Z,WALLET,0.47
9846952534,9113585867,319112,2024-02-07T19:27:00.000Z,IMPS,0.41
9863695341,9140345350,168400,2024-02-26T13:11:00.000Z,WALLET,0.69
9892883659,9132430073,717934,2024-05-16T13:32:00.000Z,RTGS,0.49
9861510948,9166375062,606723,2024-01-08T12:42:00.000Z,UPI,0.58
9854881563,9166450932,446462,2024-06-15T22:52:00.000Z,RTGS,0.1
9831728465,9131567364,819458,2024-11-21T19:10:00.000Z,CARD,0.34
9824087054,9196303160,853120,2024-08-09T18:33:00.000Z,UPI,0.55
9824238395,9181812513,47322,2024-02-19T14:06:00.000Z,NEFT,0.09
9813753519,9144176809,211889,2024-05-25T13:50:00.000Z,CARD,0.19
9842242035,9130098321,835479,2024-09-03T20:43:00.000Z,IMPS,0.32
9892099894,9139736148,248398,2024-06-01T04:26:00.000Z,CARD,0.23
9880226874,9120937403,466804,2024-01-23T08:29:00.000Z,RTGS,0.61
9846669846,9176944474,311673,2024-08-24T12:12:00.000Z,RTGS,0.35
9845196726,9190053487,541517,2024-01-06T16:34:00.000Z,UPI,0.42
9830082034,9171838714,821827,2024-07-20T14:36:00.000Z,NEFT,0.85
9812312037,9163931093,780413,2024-05-22T14:39:00.000Z,IMPS,0.11
9850366947,9176255474,880336,2024-05-25T11:25:00.000Z,IMPS,0.63
9875507477,9121173761,87339,2024-02-25T18:48:00.000Z,RTGS,0.07
9878441737,9110486797,127475,2024-05-14T20:44:00.000Z,IMPS,0.09
9873719252,9157829217,107876,2024-09-06T23:58:00.000Z,RTGS,0.26
9818421523,9111451132,541237,2024-09-13T18:41:00.000Z,WALLET,0.62
9864761704,9162859822,975749,2024-11-19T19:48:00.000Z,CARD,0.62
9840351997,9120753843,258048,2024-03-01T01:58:00.000Z,UPI,0.62
9893106995,9166326011,726733,2024-11-17T21:54:00.000Z,CARD,1
9898286743,9140561532,65093,2024-06-21T01:28:00.000Z,NEFT,0.04
9843857367,9161653187,694274,2024-02-14T05:32:00.000Z,WALLET,0.32
9880181611,9117592051,828684,2024-05-07T05:26:00.000Z,CARD,0.32
9892849266,9196178091,561903,2024-08-26T00:38:00.000Z,UPI,0.3
9812320296,9121155514,765114,2024-03-01T13:16:00.000Z,RTGS,0.97
9818643648,9182166444,371017,2024-04-16T16:34:00.000Z,NEFT,0.17
9864778942,9171530626,616119,2024-04-15T15:24:00.000Z,NEFT,0.97
9814910177,9157750170,907040,2024-06-26T20:33:00.000Z,WALLET,0.72
9834738735,9134641816,642245,2024-04-12T14:01:00.000Z,CARD,0.56
9878913563,9186312875,966428,2024-12-02T20:34:00.000Z,WALLET,0.22
9822956344,9132526546,644165,2024-08-23T00:05:00.000Z,RTGS,0.4
9879540185,9176384116,496707,2024-08-21T12:57:00.000Z,RTGS,0.09
9871818150,9197778768,825811,2024-03-17T21:12:00.000Z,CARD,0.43
9864191555,9116222584,485860,2024-11-08T13:37:00.000Z,IMPS,0.24
9891841554,9184293703,470251,2024-04-25T11:14:00.000Z,RTGS,0.15
9832995637,9151438274,489491,2024-09-19T04:07:00.000Z,WALLET,0.13
9838361954,9114327974,6886,2024-12-05T13:18:00.000Z,IMPS,0.55
9836817290,9132774030,388543,2024-12-15T15:59:00.000Z,UPI,0.51
9839575354,9128268288,229179,2024-11-25T02:06:00.000Z,WALLET,0.28
9875178249,9113557799,200824,2024-03-01T10:11:00.000Z,CARD,0.93
9886697121,9177125065,431952,2024-02-27T05:41:00.000Z,NEFT,0.42
9888319902,9184540995,803024,2024-04-24T23:38:00.000Z,RTGS,0.13
9819382717,9185288351,83785,2024-10-05T14:22:00.000Z,UPI,0.74
9887900613,9169791253,584923,2024-03-26T09:05:00.000Z,RTGS,0.8
9868541859,9173416592,469513,2024-11-22T21:30:00.000Z,RTGS,0.31
9851435125,9120810076,224466,2024-02-16T07:02:00.000Z,RTGS,0.91
9843357788,9151992296,749542,2024-02-21T10:21:00.000Z,IMPS,0.54
9856721016,9192156661,400214,2024-10-25T15:19:00.000Z,WALLET,0.73
9881119435,9195589627,269611,2024-01-07T21:13:00.000Z,WALLET,0.48
9819681770,9124494059,835635,2024-03-18T06:43:00.000Z,NEFT,0.6
9815521218,9112122169,780695,2024-02-02T14:24:00.000Z,IMPS,0.68
9819749409,9120996752,866945,2024-12-22T12:31:00.000Z,RTGS,0.13
9824669135,9179467398,825570,2024-05-18T00:18:00.000Z,RTGS,0.63
9825026508,9127341036,663291,2024-09-20T21:59:00.000Z,IMPS,0.07
9811168567,9118697792,761231,2024-03-18T01:26:00.000Z,IMPS,0.63
9892543321,9193850227,839536,2024-03-03T17:11:00.000Z,IMPS,0.51
9819060912,9190371631,672880,2024-02-19T23:01:00.000Z,NEFT,0.31
9855678808,9180385949,6417,2024-12-03T00:17:00.000Z,IMPS,0.98
9854913836,9162081493,6914,2024-10-27T20:36:00.000Z,CARD,0.83
9827524213,9189055396,489887,2024-12-10T04:15:00.000Z,CARD,0.81
9833117718,9174177431,878877,2024-03-19T11:49:00.000Z,NEFT,0.2
9810901205,9156460706,430159,2024-04-19T04:00:00.000Z,UPI,0.93
9847586670,9164303629,610265,2024-01-25T09:43:00.000Z,NEFT,0.88
9815366282,9131559115,386188,2024-12-28T02:17:00.000Z,CARD,0.25
9824309678,9162451552,130258,2024-09-26T20:07:00.000Z,IMPS,0.05
9889179815,9182324877,894318,2024-08-27T16:57:00.000Z,RTGS,0.2
9883059343,9197783647,109937,2024-07-25T21:26:00.000Z,UPI,0.52
9852690188,9120547496,266136,2024-12-01T01:53:00.000Z,UPI,0.88
9854585529,9114796750,999614,2024-04-18T05:23:00.000Z,NEFT,0.36
9888179835,9113012684,805849,2024-11-08T23:46:00.000Z,UPI,0.59
9825434413,9113788198,454300,2024-08-19T00:00:00.000Z,WALLET,0.39
9821719321,9166477761,990934,2024-01-03T21:25:00.000Z,UPI,0.52
9837908918,9117763995,636791,2024-07-21T15:13:00.000Z,UPI,0.23
9894901440,9146100609,547530,2024-09-18T06:23:00.000Z,IMPS,0.55
9839428055,9148857673,577738,2024-10-26T11:24:00.000Z,IMPS,0.2
9824311680,9184642752,371987,2024-06-12T18:15:00.000Z,CARD,0.38
9899037583,9124395884,34129,2024-05-08T15:43:00.000Z,UPI,0.99
9855157192,9173046222,809621,2024-10-13T15:16:00.000Z,CARD,0.96
9831701497,9134530813,887036,2024-10-02T10:41:00.000Z,IMPS,0.87
9833316861,9119985826,733135,2024-11-08T17:13:00.000Z,CARD,0.8
9899576262,9132316247,425788,2024-04-05T09:05:00.000Z,WALLET,0.25
9896078528,9169761795,564002,2024-05-09T21:10:00.000Z,CARD,0.95
9828235267,9186770734,680369,2024-04-04T22:25:00.000Z,RTGS,0.93
9833080002,9181089003,424575,2024-03-22T21:43:00.000Z,WALLET,0.41
9818219069,9113598649,641223,2024-01-22T13:32:00.000Z,WALLET,0.72
9873660018,9155517328,83855,2024-11-25T03:31:00.000Z,WALLET,0.6
9892209606,9122720969,475042,2024-01-05T22:59:00.000Z,UPI,0.24
9833786874,9193346336,463988,2024-05-02T10:13:00.000Z,NEFT,0.38
9810358441,9132816931,514522,2024-08-02T09:39:00.000Z,CARD,0.51
9866461913,9124217102,504159,2024-09-27T18:55:00.000Z,NEFT,0.59
9817370139,9172659602,292030,2024-05-20T23:33:00.000Z,WALLET,0
9846489241,9187707701,491055,2024-08-14T05:26:00.000Z,CARD,0.36
9836063378,9141650552,698139,2024-05-15T15:07:00.000Z,NEFT,0.7
9869219818,9133753668,806866,2024-08-09T13:09:00.000Z,RTGS,0.3
9860471624,9110188041,393403,2024-08-23T15:21:00.000Z,NEFT,0.99
9834967712,9119302980,579153,2024-06-25T07:59:00.000Z,NEFT,0.19
9827056320,9148868024,163897,2024-07-15T14:55:00.000Z,NEFT,0.11
9833078385,9154722017,394043,2024-07-15T11:56:00.000Z,RTGS,0.28
9812288320,9156097514,154764,2024-04-15T16:53:00.000Z,NEFT,0.58
9823961627,9198620650,472083,2024-10-24T11:27:00.000Z,NEFT,0.77
9895628658,9151169186,166294,2024-01-15T00:10:00.000Z,WALLET,0.3
9821846991,9170046621,21983,2024-05-23T12:28:00.000Z,RTGS,0.97
9847970553,9123388415,633968,2024-01-12T09:25:00.000Z,CARD,0.99
9893418556,9156976171,656839,2024-02-16T19:26:00.000Z,NEFT,0.61
9835267019,9164487190,765827,2024-04-06T22:39:00.000Z,NEFT,0.69
9837132967,9128520801,908797,2024-10-05T00:38:00.000Z,IMPS,0.01
9871118614,9128452756,367571,2024-02-13T09:14:00.000Z,CARD,0.24
9820618637,9171366566,100585,2024-04-06T03:12:00.000Z,CARD,0.22
9847292304,9147496930,722266,2024-11-18T22:52:00.000Z,WALLET,0.45
9859227347,9199016530,712755,2024-05-13T18:53:00.000Z,WALLET,0.64
9811588698,9121010379,335134,2024-02-03T06:39:00.000Z,CARD,0.09
9882857779,9180714617,638391,2024-04-15T08:33:00.000Z,NEFT,0.16
9851296621,9112465018,252651,2024-02-24T20:40:00.000Z,RTGS,0.77
9886158319,9155784606,298287,2024-07-07T04:49:00.000Z,NEFT,0.22
9856699865,9145025110,174508,2024-10-07T00:07:00.000Z,RTGS,0.95
9856890077,9117768164,889268,2024-11-24T21:51:00.000Z,UPI,0.69
9854888406,9125567090,684963,2024-04-16T10:31:00.000Z,RTGS,0.5
9878205987,9136338338,365297,2024-06-11T17:00:00.000Z,IMPS,0.98
9825680104,9128539170,855602,2024-06-25T10:15:00.000Z,RTGS,0.96
9881356315,9112740630,231307,2024-10-19T04:14:00.000Z,RTGS,0.1
9852156126,9198993227,940172,2024-01-22T06:29:00.000Z,WALLET,0.79
9868824189,9130310151,680081,2024-04-20T20:17:00.000Z,IMPS,0.91
9882682878,9133040662,128259,2024-03-06T10:41:00.000Z,UPI,0.94
9899893355,9180934555,971862,2024-08-11T06:01:00.000Z,RTGS,0.38
9868113882,9189249943,628712,2024-04-14T01:31:00.000Z,IMPS,0.36
9890263472,9166465500,328229,2024-08-10T19:58:00.000Z,WALLET,0.33
9873697584,9173298998,810081,2024-12-20T10:36:00.000Z,WALLET,0.3
9878561254,9135842992,746675,2024-03-23T05:59:00.000Z,RTGS,0.03
9888081759,9158206187,452379,2024-08-07T04:48:00.000Z,NEFT,0.53
9862459096,9164844892,902822,2024-08-18T20:26:00.000Z,WALLET,0.65
9848585749,9164617610,889337,2024-09-18T00:45:00.000Z,WALLET,0.49
9814804348,9180243810,355109,2024-09-07T01:02:00.000Z,IMPS,0.49
9857311672,9129743083,489388,2024-06-27T22:55:00.000Z,NEFT,0.73
9830687725,9157890735,735263,2024-11-24T15:12:00.000Z,UPI,0.54
9837831617,9156146400,152318,2024-01-22T06:59:00.000Z,NEFT,0.06
9878504948,9194798823,579974,2024-11-08T22:14:00.000Z,IMPS,0.95
9883490438,9163431842,362305,2024-07-25T04:13:00.000Z,WALLET,0.67
9867993616,9115216124,470748,2024-05-26T11:39:00.000Z,UPI,0.86
9838837475,9124142318,32097,2024-06-04T23:42:00.000Z,NEFT,0.1
9899884243,9119466384,954979,2024-12-15T13:28:00.000Z,IMPS,0.36
9876792119,9197643970,96061,2024-08-17T10:13:00.000Z,RTGS,0.17
9860652767,9133339810,465581,2024-03-04T23:54:00.000Z,UPI,0.54
9839283605,9115263565,454894,2024-12-08T07:55:00.000Z,RTGS,0.46
9819783153,9130068033,547114,2024-06-11T10:07:00.000Z,CARD,0.42
9834770479,9132035753,214906,2024-08-17T20:16:00.000Z,WALLET,0.3
9849391592,9158177009,814252,2024-05-01T23:39:00.000Z,WALLET,0.24
9820516221,9180584153,527718,2024-05-28T03:43:00.000Z,RTGS,0.61
9866211649,9191244989,491398,2024-12-01T22:49:00.000Z,CARD,0.24
9858083277,9120943183,747805,2024-08-24T18:59:00.000Z,WALLET,0.12
9899349888,9131481059,114131,2024-06-22T02:38:00.000Z,CARD,0.96
9830892649,9111569690,160140,2024-04-11T07:00:00.000Z,IMPS,0.27
9812170724,9195257325,32534,2024-08-13T22:46:00.000Z,CARD,0.35
9881115266,9126780637,782707,2024-06-03T17:08:00.000Z,IMPS,0.9
9852581300,9187459356,849083,2024-08-26T10:35:00.000Z,WALLET,0.74
9817199017,9147888742,86958,2024-01-01T03:32:00.000Z,UPI,0.34
9881911499,9149982208,778382,2024-02-09T22:20:00.000Z,NEFT,0.6
9866107599,9160466819,819534,2024-09-19T18:45:00.000Z,WALLET,0.21
9851091318,9131215087,583341,2024-08-20T09:30:00.000Z,IMPS,0.67
9899904653,9143333067,410094,2024-11-09T19:59:00.000Z,IMPS,0.99
9825785730,9116116571,99103,2024-09-26T23:00:00.000Z,CARD,0.46
9886405549,9121029969,945097,2024-05-12T10:46:00.000Z,NEFT,0.11
9826764848,9157891590,192796,2024-03-09T23:17:00.000Z,WALLET,0.5
9861087459,9166280140,286860,2024-06-27T20:04:00.000Z,UPI,0.94
9841007041,9143376625,573214,2024-05-12T13:39:00.000Z,WALLET,0.66
9870295767,9136776066,111178,2024-09-04T23:56:00.000Z,IMPS,0.53
9845242912,9189102357,570883,2024-08-03T14:17:00.000Z,CARD,0.84
9875365621,9146310018,633067,2024-10-16T18:23:00.000Z,NEFT,0.39
9881317775,9162592070,9832,2024-06-12T08:13:00.000Z,RTGS,0.36
9848515733,9189827666,769488,2024-07-25T13:18:00.000Z,WALLET,0.81
9818260458,9182443944,716343,2024-04-17T06:25:00.000Z,NEFT,0.77
9893825608,9152453857,277445,2024-07-02T17:45:00.000Z,IMPS,0.3
9879199039,9188332759,303345,2024-02-01T22:16:00.000Z,UPI,0.63
9893341065,9157706539,271435,2024-08-26T16:39:00.000Z,RTGS,0.1
9832710819,9186634450,987390,2024-09-04T09:06:00.000Z,IMPS,0.59
9838418698,9123395015,423039,2024-07-26T18:36:00.000Z,IMPS,0.92
9864563932,9118324143,513299,2024-08-22T10:04:00.000Z,CARD,0.17
9843181269,9176405088,207721,2024-02-27T07:27:00.000Z,WALLET,0.27
9855372197,9142965782,684062,2024-06-02T16:57:00.000Z,UPI,0.92
9879827493,9184581707,392784,2024-04-28T00:47:00.000Z,NEFT,0.79
9855763003,9186866870,857070,2024-05-27T04:27:00.000Z,CARD,0.79
9833544553,9192455433,654340,2024-03-18T22:21:00.000Z,NEFT,0.16
9821268713,9144264602,519090,2024-09-01T16:20:00.000Z,WALLET,0.62
9840859051,9148432296,450852,2024-10-04T10:25:00.000Z,NEFT,0.49
9844907623,9112057105,163558,2024-01-18T16:45:00.000Z,CARD,0.48
9822515668,9157256640,20114,2024-09-07T11:18:00.000Z,NEFT,0.94
9811659586,9188435303,103259,2024-09-16T22:26:00.000Z,CARD,0.63
9813131375,9175313989,165360,2024-04-02T05:41:00.000Z,UPI,0.95
9892790246,9195576328,991002,2024-01-07T17:54:00.000Z,NEFT,0.89
9839111526,9178590988,17783,2024-08-26T18:19:00.000Z,NEFT,0.23
9841421942,9176959458,79818,2024-01-25T18:07:00.000Z,IMPS,0.05
9850961141,9174719501,503872,2024-08-03T17:19:00.000Z,UPI,0.8
9863292760,9173442868,855867,2024-04-20T20:21:00.000Z,IMPS,0.88
9894730987,9196685732,593498,2024-07-19T23:09:00.000Z,IMPS,0.62
9854757663,9165302262,276805,2024-10-22T17:12:00.000Z,NEFT,0.4
9819317943,9121688695,800139,2024-04-25T14:25:00.000Z,NEFT,0.52
9822442756,9157671417,620310,2024-09-11T19:54:00.000Z,NEFT,0.53
9822487581,9128482593,790496,2024-04-21T14:50:00.000Z,UPI,0.51
9830005520,9192929571,497404,2024-04-25T14:26:00.000Z,NEFT,0.84
9835747443,9176526928,896113,2024-05-04T02:35:00.000Z,IMPS,0.71
9851727272,9164671534,100650,2024-04-11T16:18:00.000Z,RTGS,0.86
9869269500,9187876712,531838,2024-11-28T12:05:00.000Z,WALLET,0.89
9888757818,9188179632,80328,2024-03-01T07:43:00.000Z,CARD,0.85
9860064188,9153750435,217917,2024-08-03T23:09:00.000Z,RTGS,0.07
9865619854,9116194300,456699,2024-06-30T23:33:00.000Z,IMPS,0
9851132962,9190510586,623712,2024-06-09T12:14:00.000Z,NEFT,0.33
9850976902,9160834595,785556,2024-12-21T02:27:00.000Z,CARD,0.04
9885232315,9144354084,305351,2024-05-15T02:26:00.000Z,UPI,0.51
9858069821,9147024337,420941,2024-10-26T15:42:00.000Z,RTGS,0.32
9847439139,9142024227,826127,2024-08-18T23:57:00.000Z,CARD,0.67
9859848488,9110166899,323744,2024-03-11T23:50:00.000Z,RTGS,0.24
9846443077,9153817973,59942,2024-09-07T17:54:00.000Z,UPI,0.77
9831104906,9170653879,616739,2024-12-14T03:41:00.000Z,CARD,0.63
9828954006,9138527243,567564,2024-02-10T23:13:00.000Z,WALLET,0.07
9823111924,9159853400,1624,2024-08-19T00:48:00.000Z,IMPS,0.13
9834994486,9189815046,540303,2024-07-21T16:55:00.000Z,CARD,0.39
9841632747,9190983001,415997,2024-08-12T07:36:00.000Z,UPI,0.2
9817605715,9124806330,477873,2024-02-13T05:00:00.000Z,IMPS,0.33
9824189669,9157005777,436208,2024-11-13T20:49:00.000Z,RTGS,0.95
9898314570,9183418056,700209,2024-09-20T16:24:00.000Z,RTGS,0.37
9820933497,9168822945,641924,2024-03-04T17:39:00.000Z,IMPS,0.98
9866349940,9122513014,756309,2024-06-21T14:08:00.000Z,UPI,0.52
9852369900,9144356733,710027,2024-05-27T22:03:00.000Z,CARD,0.27
9898411212,9199745836,938455,2024-08-16T04:19:00.000Z,NEFT,0.06
9822301333,9197106581,359266,2024-10-08T23:55:00.000Z,RTGS,0.68
9879726919,9147325738,258854,2024-11-08T03:56:00.000Z,RTGS,0.58
9810198644,9176831852,768604,2024-09-05T02:42:00.000Z,NEFT,0.53
9865897012,9138263018,578170,2024-07-10T21:11:00.000Z,NEFT,0.5
9841526492,9142986444,433485,2024-07-18T18:01:00.000Z,IMPS,0.75
9898146115,9123149337,522242,2024-06-24T11:32:00.000Z,WALLET,0.81
9874066833,9170858945,719633,2024-06-05T19:05:00.000Z,UPI,0.07
9829196389,9115885294,803511,2024-01-09T07:35:00.000Z,CARD,0.3
9892212189,9136398042,302616,2024-01-17T19:41:00.000Z,UPI,0.77
9866481318,9157754895,386871,2024-01-19T23:20:00.000Z,CARD,0.39
9873831330,9127855142,759467,2024-10-14T06:49:00.000Z,NEFT,0.21
9822162789,9178464381,179856,2024-09-28T13:05:00.000Z,UPI,0.86
9845437975,9199746555,20406,2024-01-15T01:50:00.000Z,WALLET,0.7
9844894359,9172286884,973689,2024-10-21T03:21:00.000Z,IMPS,0.17
9855868937,9139719519,166065,2024-05-07T08:18:00.000Z,WALLET,0.53
9853027356,9126898236,879875,2024-11-03T23:32:00.000Z,IMPS,0.55
9824141260,9198888753,349707,2024-05-05T19:54:00.000Z,WALLET,0.15
9883435302,9195310865,41943,2024-05-17T23:45:00.000Z,UPI,0.05
9861603151,9182744140,641332,2024-06-11T00:43:00.000Z,CARD,0.54
9827859310,9112547333,411717,2024-05-26T03:05:00.000Z,NEFT,0.02
9821885451,9118153220,376316,2024-05-19T16:28:00.000Z,IMPS,0.9
9856228561,9198118447,140038,2024-06-16T02:00:00.000Z,IMPS,0.73
9869473376,9178976093,694371,2024-05-02T20:36:00.000Z,CARD,0.91
9849239874,9153942072,331866,2024-03-22T23:45:00.000Z,UPI,0.26
9875494565,9151372082,124057,2024-12-28T03:42:00.000Z,NEFT,0.15
9823102224,9168281932,285151,2024-06-11T02:14:00.000Z,RTGS,0.55
9822684231,9137322696,17553,2024-12-20T17:59:00.000Z,UPI,0.63
9892230780,9194486930,128686,2024-03-25T04:37:00.000Z,NEFT,0.83
9825767609,9174233716,347997,2024-10-09T03:22:00.000Z,IMPS,0.62
9872785441,9171864587,562463,2024-04-23T02:58:00.000Z,RTGS,0.98
9813550230,9116153994,917462,2024-07-05T14:13:00.000Z,IMPS,0.29
9834412173,9126903745,209112,2024-03-31T21:02:00.000Z,RTGS,0.24
9880946792,9140959529,593222,2024-02-06T09:51:00.000Z,WALLET,0.8
9851140322,9115052903,401074,2024-11-21T18:40:00.000Z,WALLET,0.62
9830473359,9117307642,444397,2024-03-11T16:20:00.000Z,WALLET,0.01
9867081035,9140263331,83165,2024-11-16T01:26:00.000Z,UPI,0.45
9875035370,9156677253,509552,2024-12-12T15:22:00.000Z,IMPS,0.28
9881718308,9188215138,366719,2024-07-13T00:07:00.000Z,NEFT,0.67
9875469334,9163305830,336665,2024-03-03T11:01:00.000Z,WALLET,0.81
9875211632,9140694172,956999,2024-12-01T10:42:00.000Z,UPI,0.88
9885278622,9129952309,806028,2024-11-25T12:48:00.000Z,UPI,0.22
9889227497,9197405897,272887,2024-10-25T19:29:00.000Z,IMPS,0.76
9837132033,9170742755,132963,2024-11-27T22:35:00.000Z,CARD,0.55
9838181639,9146744833,18759,2024-04-22T18:05:00.000Z,NEFT,0.78
9827726094,9176217606,880382,2024-10-13T02:44:00.000Z,WALLET,0.6
9841967161,9169705880,387306,2024-12-13T04:27:00.000Z,RTGS,0.23
9849136463,9159938460,583905,2024-07-16T10:01:00.000Z,CARD,0.18
9831159334,9135386876,105362,2024-02-10T14:08:00.000Z,NEFT,0.82
9878139935,9115461858,22825,2024-11-09T04:30:00.000Z,IMPS,0.89
9823322313,9194458837,727179,2024-01-13T04:29:00.000Z,NEFT,0.74
9865916752,9191651032,222325,2024-04-05T12:11:00.000Z,IMPS,0.08
9818243248,9156009996,84926,2024-11-03T22:13:00.000Z,CARD,0.13
9894873579,9112768520,286712,2024-03-21T08:53:00.000Z,WALLET,0.16
9850963102,9118768326,141103,2024-06-07T14:45:00.000Z,IMPS,0.83
9862388542,9192524325,468369,2024-09-21T07:06:00.000Z,UPI,0.49
9869374494,9124625238,931536,2024-06-06T14:11:00.000Z,NEFT,0.67
9830284408,9115561395,458613,2024-05-07T16:27:00.000Z,CARD,0.88
9817013032,9149135560,572773,2024-12-13T13:53:00.000Z,RTGS,0.68
9822109938,9141719909,593219,2024-04-15T17:31:00.000Z,RTGS,0.99
9824384262,9116702805,432260,2024-05-14T16:50:00.000Z,WALLET,0.62
9829985852,9164786213,135212,2024-12-19T14:40:00.000Z,CARD,0.13
9883876437,9181775207,105937,2024-12-21T09:16:00.000Z,UPI,0.31
9895364366,9169285778,702334,2024-09-04T14:22:00.000Z,WALLET,0
9813959774,9121055315,787,2024-10-25T06:17:00.000Z,NEFT,0.3
9839824289,9143515824,984451,2024-06-27T14:00:00.000Z,UPI,0.85
9844633601,9186950756,916756,2024-08-11T15:02:00.000Z,IMPS,0.87
9858018687,9155561041,402537,2024-08-03T08:36:00.000Z,UPI,0.6
9889368211,9132006455,728342,2024-06-10T08:19:00.000Z,UPI,0.36
9857971662,9164654614,253943,2024-01-23T17:22:00.000Z,RTGS,0.94
9845218522,9170620018,378048,2024-12-09T04:21:00.000Z,WALLET,0.8
9870145981,9136694697,47124,2024-06-20T17:04:00.000Z,NEFT,0.93
9852796241,9180939561,968580,2024-01-02T23:36:00.000Z,RTGS,0.7
9812017205,9189516138,352131,2024-03-26T07:25:00.000Z,UPI,0.93
9844285311,9134398722,473866,2024-08-22T15:55:00.000Z,CARD,0.81
9846150152,9115817837,543117,2024-03-31T21:50:00.000Z,RTGS,0.64
9897936209,9125531422,512935,2024-06-09T11:05:00.000Z,IMPS,0.47
9874832238,9111290194,716299,2024-11-19T22:19:00.000Z,IMPS,0.67
9895682000,9130868330,864645,2024-07-11T01:53:00.000Z,RTGS,0.66
9850286559,9177026133,775060,2024-10-23T20:19:00.000Z,RTGS,0.24
9876711742,9142401072,220409,2024-11-02T04:58:00.000Z,IMPS,0.31
9881716453,9110046053,155240,2024-02-22T07:15:00.000Z,RTGS,0.15
9824450708,9136488565,437850,2024-07-27T23:17:00.000Z,WALLET,0.77
9854067755,9195077591,804391,2024-08-08T23:51:00.000Z,IMPS,0.69
9818830066,9144796177,132272,2024-08-02T20:49:00.000Z,WALLET,0.01
9846985759,9149523885,619937,2024-07-12T03:58:00.000Z,IMPS,0.21
9883907073,9149156234,522320,2024-04-07T08:01:00.000Z,UPI,0.32
9812918237,9126154198,899759,2024-07-17T07:41:00.000Z,WALLET,0.02
9882294077,9146658326,524085,2024-06-18T06:14:00.000Z,RTGS,0.13
9890070411,9120474850,474343,2024-07-16T00:14:00.000Z,UPI,0.65
9811141113,9148090521,343171,2024-07-16T02:42:00.000Z,NEFT,0.88
9812918520,9183490651,516977,2024-06-19T09:30:00.000Z,RTGS,0.55
9867140736,9123645277,699577,2024-01-16T03:45:00.000Z,IMPS,0.41
9879811473,9180114214,736026,2024-12-19T10:02:00.000Z,CARD,0.82
9881241617,9115116507,701211,2024-05-13T22:44:00.000Z,IMPS,0.8
9880892227,9187361086,680951,2024-06-19T07:21:00.000Z,IMPS,0.58
9841577867,9171253257,658925,2024-03-17T08:46:00.000Z,WALLET,0.42
9827037090,9165101276,752841,2024-06-21T10:08:00.000Z,IMPS,0.5
9837466491,9166441535,122200,2024-05-25T21:03:00.000Z,IMPS,0.12
9857632093,9189525099,453683,2024-07-19T03:27:00.000Z,WALLET,0.97
9847608533,9116647495,148259,2024-06-24T07:11:00.000Z,WALLET,0.07
9839150772,9178443456,661518,2024-02-17T15:14:00.000Z,WALLET,0.35
9852126749,9191703463,509380,2024-04-22T15:26:00.000Z,UPI,0.4
9857537380,9185874320,654918,2024-02-10T09:33:00.000Z,CARD,0.99
9813766015,9159319456,136410,2024-01-07T17:18:00.000Z,UPI,0.03
9864789446,9162807921,249448,2024-06-12T04:37:00.000Z,UPI,0.9
9838796804,9149196277,325609,2024-12-27T08:05:00.000Z,UPI,0.86
9832948375,9181326356,335921,2024-10-24T01:27:00.000Z,NEFT,0.34
9860325103,9199546858,365834,2024-04-01T18:02:00.000Z,NEFT,0.02
9811149887,9124004469,530003,2024-05-18T19:58:00.000Z,CARD,0.89
9899948638,9116536479,261968,2024-04-07T01:22:00.000Z,RTGS,0.78
9871841342,9160652047,194594,2024-05-25T12:36:00.000Z,CARD,1
9842107182,9156079901,379601,2024-01-09T02:18:00.000Z,RTGS,0.23
9869671984,9180731582,198114,2024-11-12T17:32:00.000Z,WALLET,0.97
9861729939,9182012748,809486,2024-07-10T15:52:00.000Z,CARD,0.59
9849104837,9171191587,41550,2024-05-13T16:47:00.000Z,IMPS,0.51
9837435239,9143817910,960374,2024-06-14T09:08:00.000Z,IMPS,0.53
9896284283,9178974117,42785,2024-08-14T15:31:00.000Z,NEFT,0.5
9887091714,9113738019,327910,2024-09-08T10:12:00.000Z,CARD,0.43
9874335821,9191598003,80418,2024-08-27T07:48:00.000Z,WALLET,0
9854325507,9110350183,594052,2024-05-26T17:00:00.000Z,NEFT,0.94
9823740962,9164951159,150409,2024-05-25T18:23:00.000Z,NEFT,0.54
9859112504,9199615757,88227,2024-10-21T01:36:00.000Z,RTGS,0.61
9835096919,9168010961,952904,2024-04-08T06:45:00.000Z,RTGS,0.71
